Date,Price,Open,High,Low,Vol.,Change %
11/07/2022,276.41,275.07,278.08,275.07,3.03M,0.65%
11/04/2022,274.62,275.6,275.71,272.13,3.26M,0.61%
11/03/2022,272.95,269.33,274.68,268.38,3.23M,0.95%
11/02/2022,270.37,273,276.67,270.31,3.07M,-0.95%
11/01/2022,272.95,273.69,273.79,269.66,2.74M,0.11%
10/31/2022,272.66,273.06,273.63,270.81,3.34M,-0.68%
10/28/2022,274.52,267.51,274.81,265.99,4.65M,3.55%
10/27/2022,265.11,263,266.99,262.26,4.15M,3.31%
10/26/2022,256.61,257.84,260.69,256.12,3.58M,0.34%
10/25/2022,255.73,254.57,257.28,254.4,2.69M,0.16%
10/24/2022,255.32,255.28,256.87,253.07,4.13M,0.30%
10/21/2022,254.55,250.21,255.36,249.5,3.25M,1.91%
10/20/2022,249.77,249.55,251.75,249.05,2.41M,-0.39%
10/19/2022,250.75,250,252.52,249.12,3.02M,0.63%
10/18/2022,249.19,249.37,250.42,247.25,3.12M,1.10%
10/17/2022,246.48,245.8,247.22,243.53,2.76M,1.37%
10/14/2022,243.16,249.08,249.43,242.41,2.92M,-1.45%
10/13/2022,246.75,234.46,249.3,234.46,5.03M,4.09%
10/12/2022,237.06,237.27,240.04,237.06,2.71M,0.00%
10/11/2022,237.05,234.16,239.12,233.93,3.17M,0.89%
10/10/2022,234.95,233.41,236.26,233.41,2.67M,0.75%
10/07/2022,233.19,233.96,234.6,232.08,2.29M,-0.66%
10/06/2022,234.75,239.34,239.88,234.46,3.00M,-1.82%
10/05/2022,239.09,236.91,240.41,236.14,3.03M,0.25%
10/04/2022,238.5,236.71,241.04,236.21,3.69M,1.34%
10/03/2022,235.34,233.52,236.85,231.71,3.29M,1.99%
09/30/2022,230.74,233.32,234.83,230.58,3.63M,-1.56%
09/29/2022,234.4,236.32,237.66,232.46,3.05M,-1.07%
09/28/2022,236.94,236.13,238.53,233.76,4.20M,0.10%
09/27/2022,236.7,244.58,244.93,236.56,4.19M,-2.90%
09/26/2022,243.76,245.94,246.24,242.44,3.18M,-0.89%
09/23/2022,245.95,247.21,249.1,244.19,2.67M,-0.80%
09/22/2022,247.94,250.39,250.43,247.65,2.30M,-1.25%
09/21/2022,251.08,255.13,256.91,251.08,2.44M,-1.69%
09/20/2022,255.4,256.1,256.49,252.78,2.14M,-0.63%
09/19/2022,257.01,254,257.55,253.35,2.20M,0.82%
09/16/2022,254.91,251.85,255.82,251.75,4.30M,0.57%
09/15/2022,253.47,255.02,255.23,252.49,2.29M,-0.88%
